From:,Von:,module,Magento_Downloadable
From:,Von:,module,Magento_GiftMessage
From:,Von:,module,Magento_Sales
Frontend Development Workflow,Frontend Entwicklungsworkflow,module,Magento_Developer
Frontend Experience Settings,Frontenderfahrungs-Einstellungen,module,Magento_Paypal
Frontend Label,Frontend Label,module,Magento_Sales
Frontend Model,Frontend-Model,module,Magento_Support
Frontend Themes List,Frontend-Themenliste,module,Magento_Support
frontend_label,frontend_label,module,Magento_Catalog
frontend_label,frontend_label,module,Magento_Customer
frontend_label,frontend_label,module,Magento_Weee
FTP,FTP,module,Magento_Backup
FTP credentials,FTP-Anmeldeinformationen,module,Magento_Backup
FTP Host,FTP-Server,module,Magento_Backup
FTP Host[:Port],FTP-Host [: Port],module,Magento_ScheduledImportExport
FTP Login,FTP-Benutzername,module,Magento_Backup
FTP Password,FTP-Kennwort,module,Magento_Backup
Fulfilled,Erfüllt,module,Magento_GiftRegistry
Fulfilled Quantity,Erfüllte Anzahl,module,Magento_GiftRegistry
Full,Voll,module,Magento_GiftRegistry
Full Action Name,Vollständiger Aktionsname,module,Magento_Logging
Full Details,Vollständige Details,module,Magento_Logging
Full file path is expected.,Full file path is expected.,module,Magento_Catalog
Full Page Cache,Full Page Cache,module,Magento_PageCache
Full page caching,Full Page Caching,module,Magento_PageCache
Funding,Finanzierung,module,Magento_Paypal
Future Update already exists in this time range. Set a different range and try again.,Future Update already exists in this time range. Set a different range and try again.,module,Magento_CatalogRuleStaging
Future Update already exists in this time range. Set a different range and try again.,Future Update already exists in this time range. Set a different range and try again.,module,Magento_CatalogStaging
Future Update already exists in this time range. Set a different range and try again.,Future Update already exists in this time range. Set a different range and try again.,module,Magento_CmsStaging
Future Update already exists in this time range. Set a different range and try again.,Future Update already exists in this time range. Set a different range and try again.,module,Magento_SalesRuleStaging
Future Update already exists in this time range. Set a different range and try again.,Future Update already exists in this time range. Set a different range and try again.,module,Magento_Staging
Future Update in this time range already exists. Select a different range to add a new Future Update.,Zukünftigen Update in diesem Zeitbereich ist bereits vorhanden. Wählen Sie einen anderen Bereich um ein neues Update in der Zukunft hinzufügen.,module,Magento_SalesRuleStaging
"Gain new insights and take command of your business' performance, using our dynamic product, order, and customer reports tailored to your customer data.","Gewinnen Sie neue Einblicke und übernehmen Sie das Kommando über Ihre Geschäftsentwicklung, mit unseren dynamischen Berichten zu Produkten, Bestellungen und Kunden, zugeschnitten auf Ihre Daten.",module,Magento_Analytics
Gallery,Gallerie,module,Magento_Catalog
Gateway error: %1,Gateway-Fehler: %1,module,Magento_Authorizenet
Gateway processing error.,Gateway Verarbeitungsfehler.,module,Magento_Worldpay
Gateway rejected,Gateway abgelehnt,module,Magento_Braintree
Gateway response is not valid.,Gateway-Antwort ist nicht gültig.,module,Magento_Worldpay
Gateway URL,Gateway-URL,module,Magento_Authorizenet
Gateway URL,Gateway-URL,module,Magento_Ups
Gateway URL,Gateway-URL,module,Magento_Usps
Gateway validation error,Gateway-Validierungsfehler,module,Magento_Cybersource
Gateway XML URL,Gateway XML URL,module,Magento_Ups
Gender,Geschlecht,module,Magento_Company
Gender,Geschlecht,module,Magento_Customer
Gender:,Geschlecht:,module,Magento_Company
General,Allgemein,module,Magento_Backend
General,Allgemein,module,Magento_Company
General,Allgemein,module,Magento_CustomerCustomAttributes
General,Allgemein,module,Magento_Integration
General,Allgemein,module,Magento_Invitation
General,Allgemein,module,Magento_NegotiableQuote
General,Allgemein,module,Magento_NewRelicReporting
General,Allgemein,module,Magento_RequisitionList
General,Allgemein,module,Magento_Sales
General,Allgemein,module,Magento_Staging
General,Allgemein,module,Magento_Support
General,Allgemein,module,Magento_Theme
General (Authorization),Allgemein (Autorisierung),module,Magento_Paypal
General (Dividend),Allgemein (Dividende),module,Magento_Paypal
General (Funds Transfer from PayPal Account to Another),Allgemein (Kapitaltransfer von einem PayPal-Konto auf ein anderes),module,Magento_Paypal
General (Purchase with a credit card),Allgemein (Kauf mit Kreditkarte),module,Magento_Paypal
General Adjustment without businessrelated event,Allgemeine Einstellung ohne unternehmensbezogenes Ereignis,module,Magento_Paypal
General Contact,Allgemeiner Kontakt,module,Magento_Backend
General Currency Conversion,Allgemeine Währungsumrechnung,module,Magento_Paypal
General Funding of PayPal Account ,Allgemeine Finanzierung des PayPal-Kontos,module,Magento_Paypal
General Information,General Information,module,Magento_Banner
General Information,Allgemeine Information,module,Magento_Cms
General Information,Allgemeine Information,module,Magento_CmsStaging
General Information,Allgemeine Information,module,Magento_CustomerCustomAttributes
General Information,Allgemeine Information,module,Magento_GiftRegistry
General Information,Allgemeine Information,module,Magento_Paypal
General Information,Allgemeine Information,module,Magento_Reminder
General Information,Allgemeine Information,module,Magento_Rma
General Information,Allgemeine Information,module,Magento_Search
General Options,Allgemeine Optionen,module,Magento_GiftRegistry
General Options,General Options,module,Magento_Newsletter
General Options,Allgemeine Optionen,module,Magento_Persistent
General Options,General Options,module,Magento_Reports
General Options,Allgemeine Optionen,module,Magento_VisualMerchandiser
General Options,Allgemeine Optionen,module,Magento_Wishlist
General Properties,Allgemeine Eigenschaften,module,Magento_CustomerSegment
General Redemption,Allgemeine Rückzahlung,module,Magento_Paypal
General Report,Allgemeiner Bericht,module,Magento_Invitation
General Rule Information,Informationen zu allgemeinen Regeln,module,Magento_TargetRule
General Section,Allgemein,module,Magento_Config
General Settings,Allgemeine Einstellungen,module,Magento_Backend
General Settings,Allgemeine Einstellungen,module,Magento_SharedCatalog
General Subscription,Allgemeine Abo,module,Magento_Customer
General Withdrawal from PayPal Account,Allgemeine Rücknahme des PayPal-Kontos,module,Magento_Paypal
General: adjustment of a type not belonging to the other T12xx categories,"Allgemein: Einstellungen eines Typs, der nicht zu den anderen T12xx-Kategorien gehört.",module,Magento_Paypal
General: bonus of a type not belonging to the other T08xx categories,"Allgemein: Bonus eines Typs, der nicht zu den anderen T08xxx-Kategorien gehört.",module,Magento_Paypal
General: event not yet categorized,Allgemein: Ereignis ist noch nicht kategorisiert,module,Magento_Paypal
General: non-payment fee of a type not belonging to the other T01xx categories,"Allgemein: Nichtzahlungsgebühr eines Typs, der nicht zu den anderen T01xx-Kategorien gehört.",module,Magento_Paypal
General: received payment of a type not belonging to the other T00xx categories,"Allgemein: Zahlung eines Typs erhalten, der nicht zu den anderen T00xx-Kategorien gehört .",module,Magento_Paypal
General: reversal of a type not belonging to the other T11xx categories,"Allgemein: Stornierung eines Typs, der nicht zu den anderen T11xx-Kategorien gehört.",module,Magento_Paypal
General: temporary hold of a type not belonging to the other T15xx categories,"Allgemein: vorübergehende Deaktivierung eines Typs, der nicht zu den anderen T15xx-Kategorien gehört.",module,Magento_Paypal
General: Use of PayPal account for purchasing as well as receiving payments,Allgemein: Verwendung des PayPal-Kontos sowohl für den Kauf als auch für den Empfang von Zahlungen,module,Magento_Paypal
General: Withdrawal from PayPal Account,Allgemein: Rücknahme des PayPal-Kontos,module,Magento_Paypal
General: Withdrawal to Non-Bank Entity,Allgemein: Widerruf an Nicht-Banken,module,Magento_Paypal
General. Product no longer supported,Allgemein: Produkt wird nicht mehr unterstützt,module,Magento_Paypal
Generate,Erstellen,module,Magento_GiftCardAccount
Generate,Erstellen,module,Magento_SalesRule
Generate,Erstellen,module,Magento_Sitemap
"Generate ""category/product"" URL Rewrites","Generate ""category/product"" URL Rewrites",module,Magento_CatalogUrlRewrite
Generate Catalog,Katalog generieren,module,Magento_SharedCatalog
Generate Gift Card Account when Order Item is,"Geschenkkartenkonto erstellen, wenn Auftragsposition ist",module,Magento_GiftCard
Generate Human-Friendly Customer ID,Generiere Menschen-lesbare Kunden-Nummer,module,Magento_Customer
Generate Products,Produkte generieren,module,Magento_ConfigurableProduct
Generate Schedules Every,Generiere Zeitpläne jeden,module,Magento_Cron
Generated under Insights in Manage data -> API Keys -> Insert Keys,Generiert unter Insights in Datenverwaltung -> API Schlüssel -> Schlüssel eingeben,module,Magento_NewRelicReporting
Generation Settings,Erstellungseinstellungen,module,Magento_Sitemap
Generic Pages,Allgemeine Seiten,module,Magento_Widget
"Geolocation inconsistencies. The customer’s email domain, phone number, billing address, shipping address, or IP address is suspicious","Standort-Inkonsistenz. Die E-Mail Domain, Telefonnummer, Rechnungsadresse, Lieferadresse oder IP-Adresse des Kunden ist verdächtig",module,Magento_Cybersource
Get available payment methods,Get available payment methods,module,Magento_Sales
Get Credentials from PayPal,Anmeldeinformationen von PayPal bekommen,module,Magento_Paypal
Get Customer,Kunden bekommen,module,Magento_Webapi
Get Feed,Feed abrufen,module,Magento_Rss
Get Payment Update,Aktualisierung der Zahlung holen/starten,module,Magento_Sales
Get Publisher ID from PayPal,Publisher-ID von PayPal bekommen,module,Magento_Paypal
Get shipping methods and rates,Versandmethoden und -Preise holen,module,Magento_NegotiableQuote
Get shipping methods and rates,Versandmethoden und -Preise holen,module,Magento_Sales
Get Video Information,Video-Informationen erhalten,module,Magento_ProductVideo
Gift,Geschenk,module,Magento_Usps
Gift Card,Geschenkkarte,module,Magento_CustomerSegment
Gift Card,Geschenkkarte,module,Magento_GiftCardAccount
"Gift Card ""%1"" was added.","Gutschein ""%1"" wurde hinzugefügt.",module,Magento_GiftCardAccount
"Gift Card ""%1"" was redeemed.","Geschenkkarte ""%1"" ist eingelöst.",module,Magento_GiftCardAccount
"Gift Card ""%1"" was removed.","Geschenkkarte ""%1"" wurde entfernt.",module,Magento_GiftCardAccount
Gift Card (%1),Geschenkkarte (%1),module,Magento_GiftCardAccount
Gift Card %1 was added.,Gift Card %1 was added.,module,Magento_GiftCardAccount
Gift Card %1 was removed.,Gift Card %1 was removed.,module,Magento_GiftCardAccount
Gift Card Account,Gutschein-Konto,module,Magento_GiftCardAccount
Gift card account %1 balance is lower than the charged amount.,Saldo des Geschenkkartenkontos %1 ist niedriger als der zu zahlende Betrag.,module,Magento_GiftCardAccount
Gift card account %1 has a zero balance.,Geschenkkartenkonto %1 hat ein Nullsaldo.,module,Magento_GiftCardAccount
Gift card account %1 is expired.,Geschenkkartenkonto %1 ist abgelaufen.,module,Magento_GiftCardAccount
Gift card account %1 is not enabled.,Geschenkkartenkonto %1 ist nicht aktiviert.,module,Magento_GiftCardAccount
Gift Card Account General Settings,Allgemeine Einstellungen des Geschenkkartenkontos,module,Magento_GiftCardAccount
Gift card account is not redeemable.,Gift card account is not redeemable.,module,Magento_GiftCardAccount
Gift Card Accounts,Geschenkkartenkonten,module,Magento_GiftCard
Gift Card Accounts,Geschenkkartenkonten,module,Magento_GiftCardAccount
Gift Card amount applied to order:,Gutscheinbetrag wurde auf Bestellung angewendet:,module,Magento_GiftCardAccount
Gift Card amount applied to order: ,Gutscheinbetrag wurde auf Bestellung angewendet: ,module,Magento_GiftCardAccount
Gift Card Code,Gutscheincode,module,Magento_GiftCardAccount
Gift Card Code: %code,Geschenkkartencode: %code,module,Magento_GiftCardAccount
Gift Card Email Sender,Absender für Geschenkkarten-E-Mails,module,Magento_GiftCardAccount
Gift Card Email Settings,Geschenkkarte E-Mail-Einstellungen,module,Magento_GiftCard
Gift Card Flat-Rate Envelope,Geschenkkarte Flat-Rate Umschlag,module,Magento_Usps
Gift Card General Settings,Geschenkkarten - Allgemeine Einstellungen,module,Magento_GiftCard
Gift Card Information,Geschenk-Karteninformationen,module,Magento_GiftCard
Gift Card Is Redeemable,Geschenkgutschein ist einlösbar,module,Magento_GiftCard
Gift Card Lifetime,Geschenkkarte Gültigkeitsdauer,module,Magento_GiftCard
Gift Card max amount is %1,Maximalbetrag für Geschenkkarte ist %1,module,Magento_GiftCard
Gift Card Message,Geschenkkarten-Nachricht,module,Magento_GiftCard
Gift Card min amount is %1,Minimalbetrag für Geschenkkarte ist %1,module,Magento_GiftCard
Gift card not found,Gift card not found,module,Magento_GiftCardAccount
Gift Card Notification Email Sender,Geschenkkarte Benachrichtigung-E-Mail-Absender,module,Magento_GiftCard
Gift Card Notification Email Template,Geschenkkarte - Mitteilungs-E-Mail-Vorlage,module,Magento_GiftCard
Gift Card Recipient,Geschenkkarte Empfänger,module,Magento_GiftCard
Gift Card Redeemed: %1. For customer #%2.,Geschenkkarte eingelöst: %1 Für Kunde #%2,module,Magento_GiftCardAccount
Gift Card Sender,Geschenkkarte Sender,module,Magento_GiftCard
Gift Card Template,Vorlage für Geschenkkarten,module,Magento_GiftCardAccount
Gift Card Type,Geschenkkartentyp,module,Magento_GiftCard
Gift Card:,Geschenkkarte:,module,Magento_GiftCardAccount
Gift Card:,Geschenkkarte:,module,Magento_NegotiableQuote
Gift Card: ,Geschenkkarte: ,module,Magento_GiftCardAccount
Gift Cards,Geschenkkarten,module,Magento_GiftCard
Gift Cards,Geschenkkarten,module,Magento_GiftCardAccount
Gift Certificate Payment: purchase of Gift Certificate,Geschenkgutscheinzahlung: Kauf eines Geschenkgutscheins,module,Magento_Paypal
Gift Certificate Redemption,Geschenkgutschein-Rücknahme,module,Magento_Paypal
Gift Message,Geschenknachricht,module,Magento_Bundle
Gift Message,Geschenknachricht,module,Magento_Downloadable
Gift Message,Geschenknachricht,module,Magento_GiftMessage
Gift Message,Geschenknachricht,module,Magento_Sales
Gift Message (optional),Geschenknachricht (optional),module,Magento_GiftMessage
Gift Message for the Entire Order,Geschenknachricht für die komplette Bestellung,module,Magento_Sales
Gift Message for this Order,Geschenknachricht für diese Bestellung,module,Magento_Sales
Gift Message for This Order,Geschenknachricht für diese Bestellung,module,Magento_Sales
Gift Message Maximum Length,Maximale Länge für Geschenknachrichten,module,Magento_GiftCard
Gift messages can't be used for an empty cart. Add an item and try again.,Gift messages can't be used for an empty cart. Add an item and try again.,module,Magento_GiftMessage
"Gift messages can't be used for an empty order. Create an order, add an item, and try again.","Gift messages can't be used for an empty order. Create an order, add an item, and try again.",module,Magento_GiftMessage
Gift messages can't be used for virtual products.,Gift messages can't be used for virtual products.,module,Magento_GiftMessage
Gift Options,Geschenkoptionen,module,Magento_GiftMessage
Gift options,Geschenkoptionen,module,Magento_GiftMessage
Gift Options,Geschenkoptionen,module,Magento_Sales
Gift Options for ,Geschenkoptionen für ,module,Magento_Sales
Gift Options for Individual Items,Geschenkoptionen für einzelne Artikel,module,Magento_GiftMessage
Gift Options for the Entire Order,Geschenkoptionen für die gesamte Bestellung,module,Magento_GiftMessage
"Gift Order. The street address, city, state, or country of the billing and shipping addresses do not correlate","Geschenkbestellung. Adresse, Stadt, Bundesland oder Land der Rechnungs- und Versandadressen hängen nicht zusammen.",module,Magento_Cybersource
Gift receipt,Geschenkbeleg,module,Magento_GiftWrapping
Gift Receipt,Geschenkbeleg,module,Magento_GiftWrapping
Gift Registry,Wunschzettel,module,Magento_GiftRegistry
Gift Registry created at %store_name,Geschenkliste erstellt in %store_name,module,Magento_GiftRegistry
Gift Registry Details,Geschenklistendetails,module,Magento_GiftRegistry
Gift Registry Entity,Geschenk-Registrierungs-Entität,module,Magento_GiftRegistry
Gift Registry ID,Geschenkeliste-ID,module,Magento_GiftRegistry
Gift Registry ID Search,Geschenkeliste-ID-Suche,module,Magento_GiftRegistry
Gift Registry Info,Geschenkelisteinformationen,module,Magento_GiftRegistry
Gift Registry Items,Wunschzettel Artikel,module,Magento_GiftRegistry
Gift Registry Items Updated,Geschenkelisteartikel aktualisiert,module,Magento_GiftRegistry
Gift Registry Quick Search Form,Geschenkelisten-Schnellsucheformular,module,Magento_GiftRegistry
Gift Registry Search,Geschenkelistensuche,module,Magento_GiftRegistry
Gift Registry Section,Geschenklisten-Bereich,module,Magento_GiftRegistry
Gift Registry shared at %store_name,Geschenkliste geteilt in %store_name,module,Magento_GiftRegistry
Gift Registry Sharing,Teilen von Geschenkelisten,module,Magento_GiftRegistry
Gift Registry Type,Geschenkelistentyp,module,Magento_GiftRegistry
Gift Registry Types,Geschenkelistentypen,module,Magento_GiftRegistry
Gift Registry Update,Geschenkelistenupdate,module,Magento_GiftRegistry
Gift Registry updated at %store_name,Geschenkliste aktualisiert für %store_name,module,Magento_GiftRegistry
Gift Registry:,Geschenkeliste:,module,Magento_GiftRegistry
Gift Wrap Design,Geschenkverpackungs-Design,module,Magento_GiftWrapping
Gift Wrapping,Geschenkverpackung für die gesamte Bestellung,module,Magento_GiftWrapping
Gift wrapping,Geschenkverpackung,module,Magento_GiftWrapping
Gift Wrapping Design,Geschenkverpackungs-Design,module,Magento_GiftWrapping
Gift Wrapping for Order,Gift Wrapping for Order,module,Magento_GiftWrapping
Gift Wrapping for the Entire Order,Geschenkverpackung für die gesamte Bestellung,module,Magento_GiftWrapping
Gift Wrapping Information,Info zur Geschenkverpackung,module,Magento_GiftWrapping
Gift wrapping with the %1 ID wasn't found. Verify the ID and try again.,Gift wrapping with the %1 ID wasn't found. Verify the ID and try again.,module,Magento_GiftWrapping
Girth,Umfang,module,Magento_Shipping
Girth,Umfang,module,Magento_Usps
Global,Global,module,Magento_Catalog
Global,Global,module,Magento_Customer
Global,Global,module,Magento_Theme
Global Express Guaranteed (GXG),Global Express Guaranteed (GXG),module,Magento_Usps
Global Express Guaranteed Document,Global Express Guaranteed Dokument,module,Magento_Usps
Global Express Guaranteed Non-Document Non-Rectangular,Global Express Guaranteed Nicht-Dokument Nicht-Rechteckig,module,Magento_Usps
Global Express Guaranteed Non-Document Rectangular,Global Express Guaranteed Nicht-Dokument Rechteckig,module,Magento_Usps
Global Search,Globale Suche,module,Magento_Backend
Global Search,Globale Suche,module,Magento_Logging
Globally Editable,Global änderbar,module,Magento_Catalog
Globalmail business,Globalmail Business,module,Magento_Dhl
Go back,Zurück,module,Magento_Customer
Go back,Zurück,module,Magento_CustomerCustomAttributes
Go back to product details,Zurück zu den Produktdetails,module,Magento_Bundle
"Go to <a href=""%1"">My Downloadable Products</a>","Zu meinen <a href=""%1""> Downloadprodukten</a>",module,Magento_Downloadable
Go to Advanced Reporting,"Zum ""Advanced Reporting""",module,Magento_Analytics
Go to Archive,Gehe zu Archiv,module,Magento_SalesArchive
Go to Checkout,Zur Kasse gehen,module,Magento_NegotiableQuote
Go to Checkout?,Zur Kasse gehen?,module,Magento_NegotiableQuote
Go to Details Page,Zur Detailseite gehen,module,Magento_Ui
Go to Home Page,Zur Startseite,module,Magento_Catalog
Go to Home Page,Zur Startseite,module,Magento_CatalogSearch
Go to Home Page,Zur Startseite,module,Magento_Cms
Go to Home Page,Zur Startseite,module,Magento_Sales
Go to Home Page,Go to Home Page,module,Magento_Theme
Go to Home Page,Zur Startseite,module,Magento_VersionsCms
Go to Review Your Order,Ihre Bestellung überprüfen,module,Magento_Multishipping
Go To Sale,Zum Verkauf,module,Magento_CatalogEvent
Go to Shipping Information,Gehe zu den Versandinformationen,module,Magento_Multishipping
Go to Top,Nach Oben,module,Magento_Support
Go to Wish List,Zur Wunschliste,module,Magento_Wishlist
Go Today,Heute,module,Magento_Backend
Go Today,Heute,module,Magento_Theme
Gold,Gold,module,Magento_Paypal
Google AdWords,Google Adwords,module,Magento_GoogleAdwords
Google Analytics,Google Analytics,module,Magento_GoogleAnalytics
Google Analytics,Google Analytics,module,Magento_GoogleTagManager
Google Analytics Content Experiments Code,Google Analytics Content Experments Code,module,Magento_GoogleOptimizer
Google Analytics Enhanced Ecommerce Settings,Universal Analytics,module,Magento_GoogleTagManager
Google API,Google API,module,Magento_GoogleAnalytics
Google Tag Manager,Google Tag Manager,module,Magento_GoogleTagManager
Grace period,Ablaufzeit,module,Magento_PageCache
Grand Total,Gesamtsumme,module,Magento_CustomerSegment
Grand Total,Gesamtsumme,module,Magento_Quote
grand total,Gesamtsumme,module,Magento_Reminder
Grand Total,Gesamtsumme,module,Magento_Sales
Grand Total,Gesamtsumme,module,Magento_SalesArchive
Grand Total (Base),Gesamtsumme (Basis),module,Magento_Rma
Grand Total (Base),Gesamtsumme (Basis),module,Magento_Sales
Grand Total (Base),Gesamtsumme (Basis),module,Magento_SalesArchive
Grand Total (Excl. Tax),Gesamt (zzgl. Steuern),module,Magento_Tax
Grand Total (Excl.Tax),Gesamt (Netto),module,Magento_Tax
Grand Total (Incl. Tax),Gesamtsumme (inkl. MwSt.),module,Magento_Tax
Grand Total (Incl.Tax),Gesamt (Brutto),module,Magento_Tax
Grand Total (Purchased),Gesamtsumme (Einkauf),module,Magento_Rma
Grand Total (Purchased),Gesamtsumme (Einkauf),module,Magento_Sales
Grand Total (Purchased),Gesamtsumme (Einkauf),module,Magento_SalesArchive
Grand Total Excl. Tax,Gesamtsumme zzgl. MwSt.,module,Magento_Sales
Grand Total Excl. Tax,Gesamtsumme zzgl. MwSt.,module,Magento_Tax
Grand Total Incl. Tax,Gesamtsumme inkl. MwSt.,module,Magento_Sales
Grand Total Incl. Tax,Gesamtsumme inkl. MwSt.,module,Magento_Tax
Grand Total to Be Charged,Gesamtsumme zu zahlen,module,Magento_NegotiableQuote
Grand Total to be Charged,Berechnete Gesamtsumme,module,Magento_Sales
Grand Total:,Gesamtsumme:,module,Magento_Multishipping
greater than,größer als,module,Magento_CustomerSegment
greater than,größer als,module,Magento_Rule
greater than,größer als,module,Magento_SalesRule
Greater than,Größer als,module,Magento_VisualMerchandiser
Greater than or equal to,Größer als oder gleich wie,module,Magento_VisualMerchandiser
Grid,Liste,module,Magento_Catalog
Grid,Liste,module,Magento_CatalogSearch
Grid,Liste,module,Magento_VisualMerchandiser
Grid (default) / List,Raster (Standard) / Liste,module,Magento_Catalog
Grid Only,Nur Raster,module,Magento_Catalog
Grid Settings,Grid Settings,module,Magento_Sales
Gross Amount,Bruttobetrag,module,Magento_Paypal
Ground,Erdgeschoss,module,Magento_Fedex
Ground,Erdgeschoss,module,Magento_Ups
Ground Commercial,Erdgeschoss Geschäftlich,module,Magento_Ups
Ground Residential,Erdgeschoss Privatanschrift,module,Magento_Ups
Group,Gruppe,module,Magento_Customer
Group,Gruppe,module,Magento_CustomerSegment
Group,Gruppe,module,Magento_Invitation
Group,Gruppe,module,Magento_Support
Group Code,Gruppencode,module,Magento_Support
Group for Invalid VAT ID,Kundengruppe für ungültige USt-IdNr.,module,Magento_Customer
Group for Valid VAT ID - Domestic,Kundengruppe für gültige USt-IdNr. - Inland,module,Magento_Customer
Group for Valid VAT ID - Intra-Union,Kundengruppe für gültige USt-IdNr. - EU,module,Magento_Customer
Group Information,Informationen gruppieren,module,Magento_Customer
Group Label,Gruppenbezeichnung,module,Magento_Config
Group Name,Gruppenname,module,Magento_Customer
Group or Catalog,Neuer gemeinsamer Katalog,module,Magento_SharedCatalog
Group price must be a number greater than 0.,Gruppenpreis muss eine Zahl größer als 0 sein.,module,Magento_Catalog
Group was removed,Gruppe wurde entfernt,module,Magento_Sales
Group with the same code,Gruppe mit dem gleichen Code,module,Magento_Store
Group/Shared Catalog,Neuer gemeinsamer Katalog,module,Magento_SharedCatalog
Grouped Product Image,Bild für gruppiertes Produkt,module,Magento_GroupedProduct
Grouped product items,Artikel für gruppiertes Produkt,module,Magento_GroupedProduct
Grouped Products,Gruppierte Produkte,module,Magento_GroupedProduct
Groups,Gruppen,module,Magento_Catalog
Guest,Gast,module,Magento_Backend
Guest,Gast,module,Magento_Newsletter
Guest,Gast,module,Magento_Reports
Guest,Gast,module,Magento_Review
Guest,Gast,module,Magento_Sales
Guest checkout is disabled.,Gastbestellungen sind nicht erlaubt.,module,Magento_Checkout
Guest checkout is disabled.,Gastbestellungen sind nicht erlaubt.,module,Magento_Customer
Guest checkout will only work with shareable.,"Unabhängig von dieser Funktion, ist die Gastbestellung bei teilbaren Downloadprodukten nicht möglich.",module,Magento_Downloadable
Handling Applied,Bearbeitung hinzugefügt,module,Magento_Dhl
Handling Applied,Bearbeitung hinzugefügt,module,Magento_Fedex
Handling Applied,Bearbeitung hinzugefügt,module,Magento_Ups
Handling Applied,Bearbeitung hinzugefügt,module,Magento_Usps
Handling Fee,Bearbeitungsgebühr,module,Magento_Dhl
Handling Fee,Bearbeitungsgebühr,module,Magento_Fedex
Handling Fee,Bearbeitungsgebühr,module,Magento_OfflineShipping
Handling Fee,Bearbeitungsgebühr,module,Magento_Ups
Handling Fee,Bearbeitungsgebühr,module,Magento_Usps
has,hat,module,Magento_CustomerSegment
has,hat,module,Magento_Reminder
"has been deleted from the catalog, so the items quoted list has been updated.","wurde aus dem Katalog gelöscht, so dass die Liste der aufgeführten Elemente aktualisiert wurde.",module,Magento_NegotiableQuote
has been deleted from the catalog. The items quoted list has been updated.,wurde aus dem Katalog gelöscht. Die Liste der angebotenen Artikel wurde aktualisiert.,module,Magento_NegotiableQuote
has been deleted from the quote. You may want to review the offer amount.,wurde aus dem Angebot gelöscht. Sie sollten den Angebotsbetrag möglicherweise überprüfen.,module,Magento_NegotiableQuote
has been rebuilt successfully in %time,has been rebuilt successfully in %time,module,Magento_Indexer
Has State/Province,hat Bundesland/Kanton,module,Magento_CustomerSegment
Have a gift card? ,Haben Sie einen Geschenkgutschein? ,module,Magento_GiftCardAccount
"have been deleted from the catalog, so the items quoted list has been updated.","wurden aus dem Katalog gelöscht, so dass die Liste der zitierten Elemente aktualisiert wurde.",module,Magento_NegotiableQuote
have been deleted from the catalog. The items quoted list has been updated.,wurde aus dem Katalog gelöscht. Die Liste der angebotenen Artikel wurde aktualisiert.,module,Magento_NegotiableQuote
have been deleted from the quote. You may want to review the offer amount.,wurde aus dem Angebot gelöscht. Sie sollten den Angebotsbetrag möglicherweise überprüfen.,module,Magento_NegotiableQuote
Header,Kopfzeile,module,Magento_Banner
Header,Kopfzeile,module,Magento_Email
Header,Kopfzeile,module,Magento_Theme
Header (center),Header (Mitte),module,Magento_Paypal
Header Background Color,Header-Hintergrundfarbe,module,Magento_Paypal
Header Border Color,Farbe des Header-Rahmens,module,Magento_Paypal
Header Image URL,Header-Bild-URL,module,Magento_Paypal
Header Template,Kopfzeilenvorlage,module,Magento_Email
Height,Höhe,module,Magento_Dhl
Height,Höhe,module,Magento_Rma
Height,Höhe,module,Magento_Shipping
Height,Höhe,module,Magento_Usps
"Height, width and length should be equal or greater than %1","Höhe, Breite und Länge müssen gleich oder größer als %1 sein",module,Magento_Dhl
hello,Hallo,module,Magento_Eav
"Hello,","Hallo,",module,Magento_User
Help,Hilfe,module,Magento_Paypal
Help Us Keep Magento Healthy,"Helfen Sie uns, Magento noch besser zu machen",module,Magento_Theme
here,hier,module,Magento_Paypal
here,hier,module,Magento_Worldpay
Here are the products you're about to create.,"Hier sind die Produkte, die Sie gerade erstellen.",module,Magento_ConfigurableProduct
Hidden,Versteckt,module,Magento_Catalog
Hidden,Versteckt,module,Magento_ConfigurableProduct
Hidden,Versteckt,module,Magento_ProductVideo
Hidden Virtual PayPal Debit Card Transaction,Versteckte virtuelle PayPal-Kreditkarten-Transaktion,module,Magento_Paypal
Hide Contact Information,Kontaktinformationen ausblenden,module,Magento_Worldpay
Hide Customer IP,IP-Adresse des Kunden verstecken,module,Magento_Sales
Hide Details,Details ausblenden,module,Magento_Rma
Hide from Product Page,Auf Produktseite ausblenden,module,Magento_Catalog
Hide from Product Page,Auf Produktseite ausblenden,module,Magento_ConfigurableProduct
Hide from Product Page,Auf Produktseite ausblenden,module,Magento_ProductVideo
Hierarchy,Hierarchie,module,Magento_VersionsCms
High number of account numbers. The customer used more than six credit cards numbers in the last six months,Hohe Anzahl Kontonummern. Der Kunde hat in den letzten sechs Monaten mehr als sechs Kreditkartennummern verwendet,module,Magento_Cybersource
History,Historie,module,Magento_GiftCardAccount
History,Historie,module,Magento_ImportExport
History Cleanup Every,Historie bereinigen jede,module,Magento_Cron
History Log,Änderungsprotokoll,module,Magento_NegotiableQuote
History record no longer exists.,Historieneintrag existiert nicht mehr,module,Magento_CompanyCredit
Hits,Treffer,module,Magento_Search
Hold,Zurückstellen,module,Magento_Sales
hold,zurückstellen,module,Magento_Sales
Hold,Zurückstellen,module,Magento_SalesArchive
